,eu,us
2025-04-09 05:21:00+00:00,,
2025-04-09 05:26:00+00:00,,
2025-04-09 05:31:00+00:00,,
2025-04-09 05:36:00+00:00,,
2025-04-09 05:41:00+00:00,,
2025-04-09 05:46:00+00:00,,
2025-04-09 05:51:00+00:00,,
2025-04-09 05:56:00+00:00,,
2025-04-09 06:01:00+00:00,,
2025-04-09 06:06:00+00:00,,
2025-04-09 06:11:00+00:00,,
2025-04-09 06:16:00+00:00,,
2025-04-09 06:21:00+00:00,,
2025-04-09 06:26:00+00:00,,
2025-04-09 06:31:00+00:00,,
2025-04-09 06:36:00+00:00,,
2025-04-09 06:41:00+00:00,,
2025-04-09 06:46:00+00:00,,
2025-04-09 06:51:00+00:00,,
2025-04-09 06:56:00+00:00,,
2025-04-09 07:01:00+00:00,177.27999877929688,
2025-04-09 07:06:00+00:00,178.27999877929688,
2025-04-09 07:11:00+00:00,178.97999572753906,
2025-04-09 07:16:00+00:00,178.5399932861328,
2025-04-09 07:21:00+00:00,177.86000061035156,
2025-04-09 07:26:00+00:00,177.86000061035156,
2025-04-09 07:31:00+00:00,179.44000244140625,
2025-04-09 07:36:00+00:00,179.9600067138672,
2025-04-09 07:41:00+00:00,179.9199981689453,
2025-04-09 07:46:00+00:00,179.5,
2025-04-09 07:51:00+00:00,179.10000610351562,
2025-04-09 07:56:00+00:00,179.0399932861328,
2025-04-09 08:01:00+00:00,178.0800018310547,
2025-04-09 08:06:00+00:00,177.3800048828125,
2025-04-09 08:11:00+00:00,177.39999389648438,
2025-04-09 08:16:00+00:00,176.86000061035156,
2025-04-09 08:21:00+00:00,176.72000122070312,
2025-04-09 08:26:00+00:00,176.3000030517578,
2025-04-09 08:31:00+00:00,176.60000610351562,
2025-04-09 08:36:00+00:00,176.44000244140625,
2025-04-09 08:41:00+00:00,177.3000030517578,
2025-04-09 08:46:00+00:00,177.17999267578125,
2025-04-09 08:51:00+00:00,177.52000427246094,
2025-04-09 08:56:00+00:00,178.27999877929688,
2025-04-09 09:01:00+00:00,178.05999755859375,
2025-04-09 09:06:00+00:00,178.66000366210938,
2025-04-09 09:11:00+00:00,178.63999938964844,
2025-04-09 09:16:00+00:00,178.5399932861328,
2025-04-09 09:21:00+00:00,178.6999969482422,
2025-04-09 09:26:00+00:00,178.1999969482422,
2025-04-09 09:31:00+00:00,178.0800018310547,
2025-04-09 09:36:00+00:00,177.89999389648438,
2025-04-09 09:41:00+00:00,177.05999755859375,
2025-04-09 09:46:00+00:00,176.83999633789062,
2025-04-09 09:51:00+00:00,176.74000549316406,
2025-04-09 09:56:00+00:00,176.5,
2025-04-09 10:01:00+00:00,176.6199951171875,
2025-04-09 10:06:00+00:00,176.8000030517578,
2025-04-09 10:11:00+00:00,177.16000366210938,
2025-04-09 10:16:00+00:00,176.86000061035156,
2025-04-09 10:21:00+00:00,176.5399932861328,
2025-04-09 10:26:00+00:00,176.86000061035156,
2025-04-09 10:31:00+00:00,176.82000732421875,
2025-04-09 10:36:00+00:00,176.86000061035156,
2025-04-09 10:41:00+00:00,177.33999633789062,
2025-04-09 10:46:00+00:00,177.6999969482422,
2025-04-09 10:51:00+00:00,178.3000030517578,
2025-04-09 10:56:00+00:00,177.3800048828125,
2025-04-09 11:01:00+00:00,174.60000610351562,
2025-04-09 11:06:00+00:00,174.8000030517578,
2025-04-09 11:11:00+00:00,175.74000549316406,
2025-04-09 11:16:00+00:00,175.44000244140625,
2025-04-09 11:21:00+00:00,175.25999450683594,
2025-04-09 11:26:00+00:00,175.8000030517578,
2025-04-09 11:31:00+00:00,175.05999755859375,
2025-04-09 11:36:00+00:00,174.5,
2025-04-09 11:41:00+00:00,174.36000061035156,
2025-04-09 11:46:00+00:00,175.16000366210938,
2025-04-09 11:51:00+00:00,174.83999633789062,
2025-04-09 11:56:00+00:00,174.5800018310547,
2025-04-09 12:01:00+00:00,174.77999877929688,
2025-04-09 12:06:00+00:00,174.8800048828125,
2025-04-09 12:11:00+00:00,175.83999633789062,
2025-04-09 12:16:00+00:00,175.5399932861328,
2025-04-09 12:21:00+00:00,174.82000732421875,
2025-04-09 12:26:00+00:00,174.8800048828125,
2025-04-09 12:31:00+00:00,175.05999755859375,
2025-04-09 12:36:00+00:00,175.1999969482422,
2025-04-09 12:41:00+00:00,176.16000366210938,
2025-04-09 12:46:00+00:00,176.47999572753906,
2025-04-09 12:51:00+00:00,176.9600067138672,
2025-04-09 12:56:00+00:00,177.16000366210938,
2025-04-09 13:01:00+00:00,177.94000244140625,
2025-04-09 13:06:00+00:00,177.8800048828125,
2025-04-09 13:11:00+00:00,177.94000244140625,
2025-04-09 13:16:00+00:00,178.55999755859375,
2025-04-09 13:21:00+00:00,177.63999938964844,
2025-04-09 13:26:00+00:00,177.39999389648438,
2025-04-09 13:31:00+00:00,177.77999877929688,98.55000305175781
2025-04-09 13:36:00+00:00,178.74000549316406,98.69000244140625
2025-04-09 13:41:00+00:00,178.5399932861328,99.05000305175781
2025-04-09 13:46:00+00:00,178.52000427246094,98.16999816894531
2025-04-09 13:51:00+00:00,178.66000366210938,98.91999816894531
2025-04-09 13:56:00+00:00,178.5800018310547,98.91999816894531
2025-04-09 14:01:00+00:00,178.8800048828125,99.0
2025-04-09 14:06:00+00:00,178.10000610351562,99.0
2025-04-09 14:11:00+00:00,177.9199981689453,99.0
2025-04-09 14:16:00+00:00,178.47999572753906,98.30999755859375
2025-04-09 14:21:00+00:00,178.02000427246094,98.41999816894531
2025-04-09 14:26:00+00:00,177.75999450683594,97.91999816894531
2025-04-09 14:31:00+00:00,178.63999938964844,98.5999984741211
2025-04-09 14:36:00+00:00,177.82000732421875,98.0199966430664
2025-04-09 14:41:00+00:00,177.8800048828125,98.08000183105469
2025-04-09 14:46:00+00:00,177.17999267578125,97.81999969482422
2025-04-09 14:51:00+00:00,176.82000732421875,97.33000183105469
2025-04-09 14:56:00+00:00,176.6999969482422,97.58999633789062
2025-04-09 15:01:00+00:00,177.39999389648438,97.76000213623047
2025-04-09 15:06:00+00:00,177.33999633789062,98.08999633789062
2025-04-09 15:11:00+00:00,177.27999877929688,98.08999633789062
2025-04-09 15:16:00+00:00,177.44000244140625,98.08999633789062
2025-04-09 15:21:00+00:00,177.63999938964844,98.22000122070312
2025-04-09 15:26:00+00:00,177.33999633789062,98.11000061035156
2025-04-09 15:31:00+00:00,177.33999633789062,98.25
2025-04-09 15:36:00+00:00,177.33999633789062,98.25
2025-04-09 15:41:00+00:00,177.33999633789062,97.41999816894531
2025-04-09 15:46:00+00:00,177.33999633789062,97.76000213623047
2025-04-09 15:51:00+00:00,177.33999633789062,97.98999786376953
2025-04-09 15:56:00+00:00,177.33999633789062,97.9000015258789
2025-04-09 16:01:00+00:00,177.33999633789062,97.9000015258789
2025-04-09 16:06:00+00:00,177.33999633789062,97.55000305175781
2025-04-09 16:11:00+00:00,177.33999633789062,97.8499984741211
2025-04-09 16:16:00+00:00,177.33999633789062,98.12000274658203
2025-04-09 16:21:00+00:00,177.33999633789062,97.91000366210938
2025-04-09 16:26:00+00:00,177.33999633789062,97.93000030517578
2025-04-09 16:31:00+00:00,177.33999633789062,97.93000030517578
2025-04-09 16:36:00+00:00,177.33999633789062,97.93000030517578
2025-04-09 16:41:00+00:00,177.33999633789062,97.95999908447266
2025-04-09 16:46:00+00:00,177.33999633789062,97.94000244140625
2025-04-09 16:51:00+00:00,177.33999633789062,98.11000061035156
2025-04-09 16:56:00+00:00,177.33999633789062,98.11000061035156
2025-04-09 17:01:00+00:00,177.33999633789062,98.43000030517578
2025-04-09 17:06:00+00:00,177.33999633789062,98.22000122070312
2025-04-09 17:11:00+00:00,177.33999633789062,98.05000305175781
2025-04-09 17:16:00+00:00,177.33999633789062,99.08999633789062
2025-04-09 17:21:00+00:00,177.33999633789062,103.94000244140625
2025-04-09 17:26:00+00:00,177.33999633789062,103.94999694824219
2025-04-09 17:31:00+00:00,177.33999633789062,105.9000015258789
2025-04-09 17:36:00+00:00,177.33999633789062,107.75
2025-04-09 17:41:00+00:00,177.33999633789062,106.30000305175781
2025-04-09 17:46:00+00:00,177.33999633789062,107.08999633789062
2025-04-09 17:51:00+00:00,177.33999633789062,107.6500015258789
2025-04-09 17:56:00+00:00,177.33999633789062,107.75
2025-04-09 18:01:00+00:00,177.33999633789062,108.37999725341797
2025-04-09 18:06:00+00:00,177.33999633789062,108.7300033569336
2025-04-09 18:11:00+00:00,177.33999633789062,108.12000274658203
2025-04-09 18:16:00+00:00,177.33999633789062,109.06999969482422
2025-04-09 18:21:00+00:00,177.33999633789062,108.5
2025-04-09 18:26:00+00:00,177.33999633789062,109.0
2025-04-09 18:31:00+00:00,177.33999633789062,108.63999938964844
2025-04-09 18:36:00+00:00,177.33999633789062,108.62999725341797
2025-04-09 18:41:00+00:00,177.33999633789062,107.51000213623047
2025-04-09 18:46:00+00:00,177.33999633789062,107.01000213623047
2025-04-09 18:51:00+00:00,177.33999633789062,107.51000213623047
2025-04-09 18:56:00+00:00,177.33999633789062,106.91999816894531
2025-04-09 19:01:00+00:00,177.33999633789062,106.5
2025-04-09 19:06:00+00:00,177.33999633789062,106.16000366210938
2025-04-09 19:11:00+00:00,177.33999633789062,106.37999725341797
2025-04-09 19:16:00+00:00,177.33999633789062,107.16000366210938
2025-04-09 19:21:00+00:00,177.33999633789062,106.66999816894531
2025-04-09 19:26:00+00:00,177.33999633789062,107.16000366210938
2025-04-09 19:31:00+00:00,177.33999633789062,106.48999786376953
2025-04-09 19:36:00+00:00,177.33999633789062,106.5
2025-04-09 19:41:00+00:00,177.33999633789062,106.5
2025-04-09 19:46:00+00:00,177.33999633789062,106.5
2025-04-09 19:51:00+00:00,177.33999633789062,106.87999725341797
2025-04-09 19:56:00+00:00,177.33999633789062,106.5999984741211
2025-04-09 20:01:00+00:00,177.33999633789062,106.5999984741211
2025-04-09 20:06:00+00:00,177.33999633789062,106.5999984741211
2025-04-09 20:11:00+00:00,177.33999633789062,106.5999984741211
2025-04-09 20:16:00+00:00,177.33999633789062,106.5999984741211
2025-04-09 20:21:00+00:00,177.33999633789062,106.5999984741211
2025-04-09 20:26:00+00:00,177.33999633789062,106.5999984741211
2025-04-09 20:31:00+00:00,177.33999633789062,106.5999984741211
2025-04-09 20:36:00+00:00,177.33999633789062,106.5999984741211
2025-04-09 20:41:00+00:00,177.33999633789062,106.5999984741211
2025-04-09 20:46:00+00:00,177.33999633789062,106.5999984741211
2025-04-09 20:51:00+00:00,177.33999633789062,106.5999984741211
2025-04-09 20:56:00+00:00,177.33999633789062,106.5999984741211
2025-04-09 21:01:00+00:00,177.33999633789062,106.5999984741211
2025-04-09 21:06:00+00:00,177.33999633789062,106.5999984741211
2025-04-09 21:11:00+00:00,177.33999633789062,106.5999984741211
2025-04-09 21:16:00+00:00,177.33999633789062,106.5999984741211
2025-04-09 21:21:00+00:00,177.33999633789062,106.5999984741211
2025-04-09 21:26:00+00:00,177.33999633789062,106.5999984741211
2025-04-09 21:31:00+00:00,177.33999633789062,106.5999984741211
2025-04-09 21:36:00+00:00,177.33999633789062,106.5999984741211
2025-04-09 21:41:00+00:00,177.33999633789062,106.5999984741211
2025-04-09 21:46:00+00:00,177.33999633789062,106.5999984741211
2025-04-09 21:51:00+00:00,177.33999633789062,106.5999984741211
2025-04-09 21:56:00+00:00,177.33999633789062,106.5999984741211
2025-04-09 22:01:00+00:00,177.33999633789062,106.5999984741211
2025-04-09 22:06:00+00:00,177.33999633789062,106.5999984741211
2025-04-09 22:11:00+00:00,177.33999633789062,106.5999984741211
2025-04-09 22:16:00+00:00,177.33999633789062,106.5999984741211
2025-04-09 22:21:00+00:00,177.33999633789062,106.5999984741211
2025-04-09 22:26:00+00:00,177.33999633789062,106.5999984741211
2025-04-09 22:31:00+00:00,177.33999633789062,106.5999984741211
2025-04-09 22:36:00+00:00,177.33999633789062,106.5999984741211
2025-04-09 22:41:00+00:00,177.33999633789062,106.5999984741211
2025-04-09 22:46:00+00:00,177.33999633789062,106.5999984741211
2025-04-09 22:51:00+00:00,177.33999633789062,106.5999984741211
2025-04-09 22:56:00+00:00,177.33999633789062,106.5999984741211
2025-04-09 23:01:00+00:00,177.33999633789062,106.5999984741211
2025-04-09 23:06:00+00:00,177.33999633789062,106.5999984741211
2025-04-09 23:11:00+00:00,177.33999633789062,106.5999984741211
2025-04-09 23:16:00+00:00,177.33999633789062,106.5999984741211
2025-04-09 23:21:00+00:00,177.33999633789062,106.5999984741211
2025-04-09 23:26:00+00:00,177.33999633789062,106.5999984741211
2025-04-09 23:31:00+00:00,177.33999633789062,106.5999984741211
2025-04-09 23:36:00+00:00,177.33999633789062,106.5999984741211
2025-04-09 23:41:00+00:00,177.33999633789062,106.5999984741211
2025-04-09 23:46:00+00:00,177.33999633789062,106.5999984741211
2025-04-09 23:51:00+00:00,177.33999633789062,106.5999984741211
2025-04-09 23:56:00+00:00,177.33999633789062,106.5999984741211
