,eu,us
2025-04-09 05:21:00+00:00,,
2025-04-09 05:26:00+00:00,,
2025-04-09 05:31:00+00:00,,
2025-04-09 05:36:00+00:00,,
2025-04-09 05:41:00+00:00,,
2025-04-09 05:46:00+00:00,,
2025-04-09 05:51:00+00:00,,
2025-04-09 05:56:00+00:00,,
2025-04-09 06:01:00+00:00,,
2025-04-09 06:06:00+00:00,,
2025-04-09 06:11:00+00:00,,
2025-04-09 06:16:00+00:00,,
2025-04-09 06:21:00+00:00,,
2025-04-09 06:26:00+00:00,,
2025-04-09 06:31:00+00:00,,
2025-04-09 06:36:00+00:00,,
2025-04-09 06:41:00+00:00,,
2025-04-09 06:46:00+00:00,,
2025-04-09 06:51:00+00:00,,
2025-04-09 06:56:00+00:00,,
2025-04-09 07:01:00+00:00,84.2300033569336,
2025-04-09 07:06:00+00:00,83.91999816894531,
2025-04-09 07:11:00+00:00,83.9000015258789,
2025-04-09 07:16:00+00:00,83.52999877929688,
2025-04-09 07:21:00+00:00,83.38999938964844,
2025-04-09 07:26:00+00:00,83.20999908447266,
2025-04-09 07:31:00+00:00,83.52999877929688,
2025-04-09 07:36:00+00:00,83.76000213623047,
2025-04-09 07:41:00+00:00,83.79000091552734,
2025-04-09 07:46:00+00:00,83.80999755859375,
2025-04-09 07:51:00+00:00,83.45999908447266,
2025-04-09 07:56:00+00:00,83.38999938964844,
2025-04-09 08:01:00+00:00,82.81999969482422,
2025-04-09 08:06:00+00:00,82.72000122070312,
2025-04-09 08:11:00+00:00,82.62000274658203,
2025-04-09 08:16:00+00:00,82.69000244140625,
2025-04-09 08:21:00+00:00,82.72000122070312,
2025-04-09 08:26:00+00:00,82.61000061035156,
2025-04-09 08:31:00+00:00,82.55000305175781,
2025-04-09 08:36:00+00:00,82.91999816894531,
2025-04-09 08:41:00+00:00,82.9800033569336,
2025-04-09 08:46:00+00:00,82.7300033569336,
2025-04-09 08:51:00+00:00,82.55999755859375,
2025-04-09 08:56:00+00:00,82.88999938964844,
2025-04-09 09:01:00+00:00,82.83000183105469,
2025-04-09 09:06:00+00:00,83.0999984741211,
2025-04-09 09:11:00+00:00,83.08000183105469,
2025-04-09 09:16:00+00:00,82.94000244140625,
2025-04-09 09:21:00+00:00,82.94999694824219,
2025-04-09 09:26:00+00:00,82.80999755859375,
2025-04-09 09:31:00+00:00,82.9000015258789,
2025-04-09 09:36:00+00:00,82.87000274658203,
2025-04-09 09:41:00+00:00,82.7300033569336,
2025-04-09 09:46:00+00:00,82.76000213623047,
2025-04-09 09:51:00+00:00,82.7699966430664,
2025-04-09 09:56:00+00:00,82.76000213623047,
2025-04-09 10:01:00+00:00,82.66999816894531,
2025-04-09 10:06:00+00:00,82.68000030517578,
2025-04-09 10:11:00+00:00,82.87999725341797,
2025-04-09 10:16:00+00:00,82.80999755859375,
2025-04-09 10:21:00+00:00,82.77999877929688,
2025-04-09 10:26:00+00:00,82.79000091552734,
2025-04-09 10:31:00+00:00,82.63999938964844,
2025-04-09 10:36:00+00:00,82.5,
2025-04-09 10:41:00+00:00,82.5999984741211,
2025-04-09 10:46:00+00:00,82.66000366210938,
2025-04-09 10:51:00+00:00,82.83000183105469,
2025-04-09 10:56:00+00:00,82.58999633789062,
2025-04-09 11:01:00+00:00,82.36000061035156,
2025-04-09 11:06:00+00:00,82.19000244140625,
2025-04-09 11:11:00+00:00,82.47000122070312,
2025-04-09 11:16:00+00:00,82.55000305175781,
2025-04-09 11:21:00+00:00,82.48999786376953,
2025-04-09 11:26:00+00:00,82.56999969482422,
2025-04-09 11:31:00+00:00,82.30999755859375,
2025-04-09 11:36:00+00:00,82.37000274658203,
2025-04-09 11:41:00+00:00,82.05999755859375,
2025-04-09 11:46:00+00:00,82.11000061035156,
2025-04-09 11:51:00+00:00,81.9000015258789,
2025-04-09 11:56:00+00:00,81.81999969482422,
2025-04-09 12:01:00+00:00,82.02999877929688,
2025-04-09 12:06:00+00:00,81.94999694824219,
2025-04-09 12:11:00+00:00,81.93000030517578,
2025-04-09 12:16:00+00:00,81.77999877929688,
2025-04-09 12:21:00+00:00,81.7699966430664,
2025-04-09 12:26:00+00:00,81.80999755859375,
2025-04-09 12:31:00+00:00,81.91000366210938,
2025-04-09 12:36:00+00:00,82.01000213623047,
2025-04-09 12:41:00+00:00,82.19000244140625,
2025-04-09 12:46:00+00:00,82.19000244140625,
2025-04-09 12:51:00+00:00,82.37999725341797,
2025-04-09 12:56:00+00:00,82.22000122070312,
2025-04-09 13:01:00+00:00,82.37999725341797,
2025-04-09 13:06:00+00:00,82.4800033569336,
2025-04-09 13:11:00+00:00,82.3499984741211,
2025-04-09 13:16:00+00:00,82.3499984741211,
2025-04-09 13:21:00+00:00,82.22000122070312,
2025-04-09 13:26:00+00:00,82.23999786376953,
2025-04-09 13:31:00+00:00,82.19000244140625,97.69999694824219
2025-04-09 13:36:00+00:00,82.44000244140625,98.0199966430664
2025-04-09 13:41:00+00:00,82.5,98.1500015258789
2025-04-09 13:46:00+00:00,82.66999816894531,98.0999984741211
2025-04-09 13:51:00+00:00,82.77999877929688,98.54000091552734
2025-04-09 13:56:00+00:00,82.80000305175781,98.63999938964844
2025-04-09 14:01:00+00:00,82.9800033569336,98.72000122070312
2025-04-09 14:06:00+00:00,82.91000366210938,98.76000213623047
2025-04-09 14:11:00+00:00,82.95999908447266,98.86000061035156
2025-04-09 14:16:00+00:00,83.05000305175781,98.77999877929688
2025-04-09 14:21:00+00:00,83.05000305175781,99.02999877929688
2025-04-09 14:26:00+00:00,83.02999877929688,99.01000213623047
2025-04-09 14:31:00+00:00,82.98999786376953,98.94000244140625
2025-04-09 14:36:00+00:00,82.69999694824219,98.80000305175781
2025-04-09 14:41:00+00:00,82.48999786376953,98.5
2025-04-09 14:46:00+00:00,82.44999694824219,98.05000305175781
2025-04-09 14:51:00+00:00,82.5,98.08000183105469
2025-04-09 14:56:00+00:00,82.29000091552734,98.11000061035156
2025-04-09 15:01:00+00:00,82.33000183105469,97.7699966430664
2025-04-09 15:06:00+00:00,82.37999725341797,97.7699966430664
2025-04-09 15:11:00+00:00,82.41000366210938,97.97000122070312
2025-04-09 15:16:00+00:00,82.62999725341797,98.08000183105469
2025-04-09 15:21:00+00:00,82.62999725341797,98.22000122070312
2025-04-09 15:26:00+00:00,82.62999725341797,98.25
2025-04-09 15:31:00+00:00,82.62999725341797,98.93000030517578
2025-04-09 15:36:00+00:00,82.62999725341797,99.02999877929688
2025-04-09 15:41:00+00:00,82.62999725341797,99.02999877929688
2025-04-09 15:46:00+00:00,82.62999725341797,98.75
2025-04-09 15:51:00+00:00,82.62999725341797,98.86000061035156
2025-04-09 15:56:00+00:00,82.62999725341797,98.83000183105469
2025-04-09 16:01:00+00:00,82.62999725341797,98.63999938964844
2025-04-09 16:06:00+00:00,82.62999725341797,98.62999725341797
2025-04-09 16:11:00+00:00,82.62999725341797,98.86000061035156
2025-04-09 16:16:00+00:00,82.62999725341797,98.81999969482422
2025-04-09 16:21:00+00:00,82.62999725341797,98.81999969482422
2025-04-09 16:26:00+00:00,82.62999725341797,98.83000183105469
2025-04-09 16:31:00+00:00,82.62999725341797,98.62000274658203
2025-04-09 16:36:00+00:00,82.62999725341797,98.63999938964844
2025-04-09 16:41:00+00:00,82.62999725341797,98.56999969482422
2025-04-09 16:46:00+00:00,82.62999725341797,98.63999938964844
2025-04-09 16:51:00+00:00,82.62999725341797,98.77999877929688
2025-04-09 16:56:00+00:00,82.62999725341797,98.80000305175781
2025-04-09 17:01:00+00:00,82.62999725341797,98.9800033569336
2025-04-09 17:06:00+00:00,82.62999725341797,99.0999984741211
2025-04-09 17:11:00+00:00,82.62999725341797,98.75
2025-04-09 17:16:00+00:00,82.62999725341797,98.98999786376953
2025-04-09 17:21:00+00:00,82.62999725341797,99.77999877929688
2025-04-09 17:26:00+00:00,82.62999725341797,99.6500015258789
2025-04-09 17:31:00+00:00,82.62999725341797,100.08999633789062
2025-04-09 17:36:00+00:00,82.62999725341797,99.5
2025-04-09 17:41:00+00:00,82.62999725341797,100.91000366210938
2025-04-09 17:46:00+00:00,82.62999725341797,101.72000122070312
2025-04-09 17:51:00+00:00,82.62999725341797,101.73999786376953
2025-04-09 17:56:00+00:00,82.62999725341797,101.1500015258789
2025-04-09 18:01:00+00:00,82.62999725341797,101.43000030517578
2025-04-09 18:06:00+00:00,82.62999725341797,101.1500015258789
2025-04-09 18:11:00+00:00,82.62999725341797,101.54000091552734
2025-04-09 18:16:00+00:00,82.62999725341797,101.55999755859375
2025-04-09 18:21:00+00:00,82.62999725341797,101.62000274658203
2025-04-09 18:26:00+00:00,82.62999725341797,101.68000030517578
2025-04-09 18:31:00+00:00,82.62999725341797,102.20999908447266
2025-04-09 18:36:00+00:00,82.62999725341797,101.51000213623047
2025-04-09 18:41:00+00:00,82.62999725341797,101.01000213623047
2025-04-09 18:46:00+00:00,82.62999725341797,101.0199966430664
2025-04-09 18:51:00+00:00,82.62999725341797,101.62999725341797
2025-04-09 18:56:00+00:00,82.62999725341797,101.22000122070312
2025-04-09 19:01:00+00:00,82.62999725341797,101.2300033569336
2025-04-09 19:06:00+00:00,82.62999725341797,101.19000244140625
2025-04-09 19:11:00+00:00,82.62999725341797,101.66000366210938
2025-04-09 19:16:00+00:00,82.62999725341797,101.75
2025-04-09 19:21:00+00:00,82.62999725341797,102.0
2025-04-09 19:26:00+00:00,82.62999725341797,102.0
2025-04-09 19:31:00+00:00,82.62999725341797,102.05000305175781
2025-04-09 19:36:00+00:00,82.62999725341797,101.83999633789062
2025-04-09 19:41:00+00:00,82.62999725341797,102.34500122070312
2025-04-09 19:46:00+00:00,82.62999725341797,102.12000274658203
2025-04-09 19:51:00+00:00,82.62999725341797,101.5
2025-04-09 19:56:00+00:00,82.62999725341797,100.69999694824219
2025-04-09 20:01:00+00:00,82.62999725341797,100.69999694824219
2025-04-09 20:06:00+00:00,82.62999725341797,100.69999694824219
2025-04-09 20:11:00+00:00,82.62999725341797,100.69999694824219
2025-04-09 20:16:00+00:00,82.62999725341797,100.69999694824219
2025-04-09 20:21:00+00:00,82.62999725341797,100.69999694824219
2025-04-09 20:26:00+00:00,82.62999725341797,100.69999694824219
2025-04-09 20:31:00+00:00,82.62999725341797,100.69999694824219
2025-04-09 20:36:00+00:00,82.62999725341797,100.69999694824219
2025-04-09 20:41:00+00:00,82.62999725341797,100.69999694824219
2025-04-09 20:46:00+00:00,82.62999725341797,100.69999694824219
2025-04-09 20:51:00+00:00,82.62999725341797,100.69999694824219
2025-04-09 20:56:00+00:00,82.62999725341797,100.69999694824219
2025-04-09 21:01:00+00:00,82.62999725341797,100.69999694824219
2025-04-09 21:06:00+00:00,82.62999725341797,100.69999694824219
2025-04-09 21:11:00+00:00,82.62999725341797,100.69999694824219
2025-04-09 21:16:00+00:00,82.62999725341797,100.69999694824219
2025-04-09 21:21:00+00:00,82.62999725341797,100.69999694824219
2025-04-09 21:26:00+00:00,82.62999725341797,100.69999694824219
2025-04-09 21:31:00+00:00,82.62999725341797,100.69999694824219
2025-04-09 21:36:00+00:00,82.62999725341797,100.69999694824219
2025-04-09 21:41:00+00:00,82.62999725341797,100.69999694824219
2025-04-09 21:46:00+00:00,82.62999725341797,100.69999694824219
2025-04-09 21:51:00+00:00,82.62999725341797,100.69999694824219
2025-04-09 21:56:00+00:00,82.62999725341797,100.69999694824219
2025-04-09 22:01:00+00:00,82.62999725341797,100.69999694824219
2025-04-09 22:06:00+00:00,82.62999725341797,100.69999694824219
2025-04-09 22:11:00+00:00,82.62999725341797,100.69999694824219
2025-04-09 22:16:00+00:00,82.62999725341797,100.69999694824219
2025-04-09 22:21:00+00:00,82.62999725341797,100.69999694824219
2025-04-09 22:26:00+00:00,82.62999725341797,100.69999694824219
2025-04-09 22:31:00+00:00,82.62999725341797,100.69999694824219
2025-04-09 22:36:00+00:00,82.62999725341797,100.69999694824219
2025-04-09 22:41:00+00:00,82.62999725341797,100.69999694824219
2025-04-09 22:46:00+00:00,82.62999725341797,100.69999694824219
2025-04-09 22:51:00+00:00,82.62999725341797,100.69999694824219
2025-04-09 22:56:00+00:00,82.62999725341797,100.69999694824219
2025-04-09 23:01:00+00:00,82.62999725341797,100.69999694824219
2025-04-09 23:06:00+00:00,82.62999725341797,100.69999694824219
2025-04-09 23:11:00+00:00,82.62999725341797,100.69999694824219
2025-04-09 23:16:00+00:00,82.62999725341797,100.69999694824219
2025-04-09 23:21:00+00:00,82.62999725341797,100.69999694824219
2025-04-09 23:26:00+00:00,82.62999725341797,100.69999694824219
2025-04-09 23:31:00+00:00,82.62999725341797,100.69999694824219
2025-04-09 23:36:00+00:00,82.62999725341797,100.69999694824219
2025-04-09 23:41:00+00:00,82.62999725341797,100.69999694824219
2025-04-09 23:46:00+00:00,82.62999725341797,100.69999694824219
2025-04-09 23:51:00+00:00,82.62999725341797,100.69999694824219
2025-04-09 23:56:00+00:00,82.62999725341797,100.69999694824219
